location,skill1,skill2,postings
Boston_MA,hadoop,java,20
Boston_MA,hadoop,sas,3
Boston_MA,hadoop,azure,10
Boston_MA,hadoop,scala,8
Boston_MA,hadoop,r,15
Boston_MA,hadoop,c++,12
Boston_MA,scala,tableau,2
Boston_MA,scala,node.js,1
Boston_MA,scala,asp.net,1
Boston_MA,scala,python,7
Boston_MA,scala,android,1
Boston_MA,scala,rails,5
Boston_MA,scala,react,1
Boston_MA,scala,pig,2
Boston_MA,scala,c,8
Boston_MA,scala,ruby,5
Boston_MA,scala,aws,2
Boston_MA,scala,javascript,7
Boston_MA,scala,java,12
Boston_MA,scala,sas,1
Boston_MA,scala,azure,1
Boston_MA,scala,r,6
Boston_MA,scala,c++,1
Boston_MA,lua,c,1
Boston_MA,lua,ruby,1
Boston_MA,lua,python,1
Boston_MA,lua,r,1
Boston_MA,lua,java,1
Boston_MA,lua,c++,1
Boston_MA,salesforce,c,3
Boston_MA,salesforce,tableau,1
Boston_MA,salesforce,ios,1
Boston_MA,salesforce,javascript,5
Boston_MA,salesforce,java,7
Boston_MA,salesforce,excel,3
Boston_MA,salesforce,asp.net,2
Boston_MA,salesforce,c++,1
Boston_MA,rails,elixir,1
Boston_MA,rails,node.js,2
Boston_MA,rails,asp.net,7
Boston_MA,rails,python,5
Boston_MA,rails,android,1
Boston_MA,rails,react,2
Boston_MA,rails,c,12
Boston_MA,rails,ruby,14
Boston_MA,rails,aws,3
Boston_MA,rails,r,1
Boston_MA,rails,java,6
Boston_MA,rails,javascript,11
Boston_MA,rails,c++,1
Boston_MA,node.js,react,4
Boston_MA,node.js,asp.net,6
Boston_MA,node.js,python,6
Boston_MA,node.js,tableau,1
Boston_MA,node.js,d3.js,3
Boston_MA,node.js,c,12
Boston_MA,node.js,ruby,5
Boston_MA,node.js,aws,7
Boston_MA,node.js,r,2
Boston_MA,node.js,java,15
Boston_MA,node.js,javascript,14
Boston_MA,asp.net,drupal,1
Boston_MA,asp.net,excel,1
Boston_MA,asp.net,python,23
Boston_MA,asp.net,android,2
Boston_MA,asp.net,wordpress,1
Boston_MA,asp.net,pig,1
Boston_MA,asp.net,c,90
Boston_MA,asp.net,ruby,9
Boston_MA,asp.net,ios,5
Boston_MA,asp.net,aws,11
Boston_MA,asp.net,javascript,46
Boston_MA,asp.net,react,4
Boston_MA,asp.net,java,13
Boston_MA,asp.net,lamp,7
Boston_MA,asp.net,azure,4
Boston_MA,asp.net,elixir,2
Boston_MA,asp.net,r,2
Boston_MA,asp.net,powershell,1
Boston_MA,asp.net,c++,7
Boston_MA,python,drupal,1
Boston_MA,python,react,9
Boston_MA,python,tableau,8
Boston_MA,python,android,4
Boston_MA,python,excel,3
Boston_MA,python,wordpress,1
Boston_MA,python,pig,10
Boston_MA,python,c,53
Boston_MA,python,ruby,13
Boston_MA,python,aws,17
Boston_MA,python,javascript,38
Boston_MA,python,java,40
Boston_MA,python,bash,5
Boston_MA,python,sas,3
Boston_MA,python,lamp,5
Boston_MA,python,azure,4
Boston_MA,python,r,26
Boston_MA,python,powershell,2
Boston_MA,python,c++,24
Boston_MA,android,elixir,1
Boston_MA,android,wordpress,1
Boston_MA,android,react,3
Boston_MA,android,c,13
Boston_MA,android,ios,16
Boston_MA,android,aws,1
Boston_MA,android,javascript,42
Boston_MA,android,java,51
Boston_MA,android,ruby,2
Boston_MA,android,r,23
Boston_MA,android,bash,2
Boston_MA,android,c++,7
Boston_MA,excel,c,15
Boston_MA,excel,tableau,4
Boston_MA,excel,ios,4
Boston_MA,excel,r,3
Boston_MA,excel,java,3
Boston_MA,excel,sas,2
Boston_MA,excel,javascript,6
Boston_MA,excel,bash,1
Boston_MA,excel,c++,4
Boston_MA,drupal,aws,1
Boston_MA,drupal,react,3
Boston_MA,drupal,c,1
Boston_MA,drupal,javascript,3
Boston_MA,wordpress,c,1
Boston_MA,wordpress,java,2
Boston_MA,wordpress,react,2
Boston_MA,wordpress,ruby,1
Boston_MA,wordpress,javascript,3
Boston_MA,pig,c,5
Boston_MA,pig,tableau,2
Boston_MA,pig,ruby,1
Boston_MA,pig,r,7
Boston_MA,pig,java,4
Boston_MA,pig,aws,1
Boston_MA,pig,javascript,4
Boston_MA,pig,c++,4
Boston_MA,d3.js,javascript,8
Boston_MA,d3.js,react,1
Boston_MA,d3.js,java,4
Boston_MA,d3.js,bash,1
Boston_MA,c,react,8
Boston_MA,c,tableau,6
Boston_MA,c,ruby,21
Boston_MA,c,ios,13
Boston_MA,c,aws,23
Boston_MA,c,r,22
Boston_MA,c,java,83
Boston_MA,c,sas,2
Boston_MA,c,lamp,8
Boston_MA,c,azure,14
Boston_MA,c,elixir,2
Boston_MA,c,javascript,82
Boston_MA,c,bash,6
Boston_MA,c,powershell,2
Boston_MA,c,c++,77
Boston_MA,ios,aws,1
Boston_MA,ios,r,1
Boston_MA,ios,react,1
Boston_MA,ios,java,13
Boston_MA,ios,javascript,10
Boston_MA,ios,c++,4
Boston_MA,ruby,elixir,3
Boston_MA,ruby,r,3
Boston_MA,ruby,react,3
Boston_MA,ruby,aws,9
Boston_MA,ruby,java,11
Boston_MA,ruby,azure,6
Boston_MA,ruby,tableau,6
Boston_MA,ruby,javascript,14
Boston_MA,ruby,c++,8
Boston_MA,abap,r,2
Boston_MA,abap,java,2
Boston_MA,aws,tableau,10
Boston_MA,aws,r,3
Boston_MA,aws,react,1
Boston_MA,aws,java,23
Boston_MA,aws,azure,18
Boston_MA,aws,javascript,20
Boston_MA,aws,powershell,1
Boston_MA,aws,c++,9
Boston_MA,r,tableau,6
Boston_MA,r,javascript,34
Boston_MA,r,java,50
Boston_MA,r,sas,3
Boston_MA,r,azure,1
Boston_MA,r,elixir,1
Boston_MA,r,bash,3
Boston_MA,r,c++,15
Boston_MA,react,java,10
Boston_MA,react,javascript,23
Boston_MA,react,c++,2
Boston_MA,java,c++,40
Boston_MA,java,sas,3
Boston_MA,java,azure,5
Boston_MA,java,elixir,1
Boston_MA,java,javascript,105
Boston_MA,java,bash,8
Boston_MA,java,tableau,8
Boston_MA,sas,azure,1
Boston_MA,sas,tableau,2
Boston_MA,sas,c++,2
Boston_MA,lamp,javascript,6
Boston_MA,lamp,c++,1
Boston_MA,azure,tableau,9
Boston_MA,azure,javascript,7
Boston_MA,azure,c++,9
Boston_MA,elixir,javascript,1
Boston_MA,c++,javascript,17
Boston_MA,c++,bash,5
Boston_MA,c++,powershell,1
Boston_MA,c++,tableau,8
Boston_MA,javascript,tableau,5
Boston_MA,javascript,bash,3
Boston_MA,bash,powershell,1
Washington_DC,spark,redis,4
Washington_DC,spark,mysql,2
Washington_DC,spark,postgresql,2
Washington_DC,spark,git,1
Washington_DC,spark,hadoop,8
Washington_DC,spark,cassandra,2
Washington_DC,spark,swift,1
Washington_DC,spark,html,5
Washington_DC,spark,bash,2
Washington_DC,spark,asp.net,1
Washington_DC,spark,python,6
Washington_DC,spark,android,1
Washington_DC,spark,sql,2
Washington_DC,spark,perl,5
Washington_DC,spark,mongodb,1
Washington_DC,spark,json,7
Washington_DC,spark,pig,1
Washington_DC,spark,c,4
Washington_DC,spark,tableau,1
Washington_DC,spark,ruby,1
Washington_DC,spark,ios,1
Washington_DC,spark,aws,4
Washington_DC,spark,.net,2
Washington_DC,spark,linux,6
Washington_DC,spark,java,8
Washington_DC,spark,mapreduce,1
Washington_DC,spark,elasticsearch,3
Washington_DC,spark,zookeeper,1
Washington_DC,spark,css,1
Washington_DC,spark,cloud,8
Washington_DC,spark,javascript,5
Washington_DC,spark,hive,1
Washington_DC,spark,flume,1
Washington_DC,spark,c++,3
Washington_DC,mysql,postgresql,3
Washington_DC,mysql,git,14
Washington_DC,mysql,linux,35
Washington_DC,mysql,drupal,12
Washington_DC,mysql,swift,1
Washington_DC,mysql,jquery,7
Washington_DC,mysql,html,12
Washington_DC,mysql,sql,33
Washington_DC,mysql,perl,8
Washington_DC,mysql,mongodb,2
Washington_DC,mysql,json,8
Washington_DC,mysql,matlab,1
Washington_DC,mysql,d3,1
Washington_DC,mysql,php,21
Washington_DC,mysql,.net,7
Washington_DC,mysql,coldfusion,2
Washington_DC,mysql,groovy,1
Washington_DC,mysql,mapreduce,1
Washington_DC,mysql,elasticsearch,2
Washington_DC,mysql,zookeeper,1
Washington_DC,mysql,hive,1
Washington_DC,mysql,css,7
Washington_DC,mysql,redis,4
Washington_DC,mysql,hadoop,5
Washington_DC,mysql,cassandra,1
Washington_DC,mysql,node.js,3
Washington_DC,mysql,asp.net,5
Washington_DC,mysql,python,17
Washington_DC,mysql,android,2
Washington_DC,mysql,c,13
Washington_DC,mysql,ruby,9
Washington_DC,mysql,ios,2
Washington_DC,mysql,aws,8
Washington_DC,mysql,javascript,17
Washington_DC,mysql,c++,3
Washington_DC,mysql,django,3
Washington_DC,mysql,java,19
Washington_DC,mysql,sas,3
Washington_DC,mysql,lamp,11
Washington_DC,mysql,azure,1
Washington_DC,mysql,cloud,21
Washington_DC,mysql,r,5
Washington_DC,mysql,bash,7
Washington_DC,mysql,powershell,3
Washington_DC,mysql,tableau,1
Washington_DC,vba,sas,2
Washington_DC,vba,tableau,2
Washington_DC,vba,python,2
Washington_DC,vba,sql,2
Washington_DC,vba,linux,2
Washington_DC,vba,.net,2
Washington_DC,postgresql,groovy,1
Washington_DC,postgresql,git,4
Washington_DC,postgresql,hadoop,5
Washington_DC,postgresql,mapreduce,3
Washington_DC,postgresql,redis,1
Washington_DC,postgresql,drupal,1
Washington_DC,postgresql,swift,2
Washington_DC,postgresql,node.js,6
Washington_DC,postgresql,jquery,2
Washington_DC,postgresql,c,10
Washington_DC,postgresql,html,3
Washington_DC,postgresql,asp.net,3
Washington_DC,postgresql,python,4
Washington_DC,postgresql,android,2
Washington_DC,postgresql,sql,10
Washington_DC,postgresql,perl,1
Washington_DC,postgresql,wordpress,1
Washington_DC,postgresql,mongodb,1
Washington_DC,postgresql,json,4
Washington_DC,postgresql,pig,1
Washington_DC,postgresql,sharepoint,1
Washington_DC,postgresql,ios,2
Washington_DC,postgresql,php,2
Washington_DC,postgresql,ruby,2
Washington_DC,postgresql,aws,2
Washington_DC,postgresql,sas,3
Washington_DC,postgresql,.net,3
Washington_DC,postgresql,linux,7
Washington_DC,postgresql,java,15
Washington_DC,postgresql,elasticsearch,2
Washington_DC,postgresql,zookeeper,1
Washington_DC,postgresql,azure,1
Washington_DC,postgresql,css,2
Washington_DC,postgresql,cloud,14
Washington_DC,postgresql,javascript,7
Washington_DC,postgresql,bash,1
Washington_DC,postgresql,flume,1
Washington_DC,postgresql,c++,4
Washington_DC,git,linux,30
Washington_DC,git,drupal,10
Washington_DC,git,jquery,23
Washington_DC,git,html,29
Washington_DC,git,sql,31
Washington_DC,git,perl,11
Washington_DC,git,angularjs,8
Washington_DC,git,mongodb,3
Washington_DC,git,json,10
Washington_DC,git,tableau,1
Washington_DC,git,php,16
Washington_DC,git,cordova,1
Washington_DC,git,.net,12
Washington_DC,git,coldfusion,3
Washington_DC,git,groovy,2
Washington_DC,git,clojure,1
Washington_DC,git,elasticsearch,3
Washington_DC,git,zookeeper,2
Washington_DC,git,css,25
Washington_DC,git,django,4
Washington_DC,git,scala,3
Washington_DC,git,redis,5
Washington_DC,git,hadoop,4
Washington_DC,git,cassandra,1
Washington_DC,git,rails,1
Washington_DC,git,node.js,4
Washington_DC,git,asp.net,6
Washington_DC,git,python,18
Washington_DC,git,sharepoint,1
Washington_DC,git,c,20
Washington_DC,git,ruby,6
Washington_DC,git,aws,17
Washington_DC,git,r,4
Washington_DC,git,react,3
Washington_DC,git,java,39
Washington_DC,git,lamp,7
Washington_DC,git,azure,8
Washington_DC,git,cloud,22
Washington_DC,git,javascript,43
Washington_DC,git,bash,6
Washington_DC,git,powershell,3
Washington_DC,git,c++,8
Washington_DC,mapreduce,hadoop,7
Washington_DC,mapreduce,cassandra,1
Washington_DC,mapreduce,rails,2
Washington_DC,mapreduce,swift,1
Washington_DC,mapreduce,node.js,6
Washington_DC,mapreduce,html,4
Washington_DC,mapreduce,python,1
Washington_DC,mapreduce,android,3
Washington_DC,mapreduce,sql,1
Washington_DC,mapreduce,perl,1
Washington_DC,mapreduce,c,7
Washington_DC,mapreduce,tableau,1
Washington_DC,mapreduce,ios,1
Washington_DC,mapreduce,ruby,3
Washington_DC,mapreduce,.net,1
Washington_DC,mapreduce,linux,4
Washington_DC,mapreduce,java,7
Washington_DC,mapreduce,sas,4
Washington_DC,mapreduce,css,1
Washington_DC,mapreduce,cloud,7
Washington_DC,mapreduce,javascript,4
Washington_DC,mapreduce,hive,1
Washington_DC,mapreduce,c++,6
Washington_DC,drupal,ios,2
Washington_DC,drupal,groovy,1
Washington_DC,drupal,hadoop,4
Washington_DC,drupal,coldfusion,3
Washington_DC,drupal,salesforce,6
Washington_DC,drupal,rails,2
Washington_DC,drupal,swift,2
Washington_DC,drupal,node.js,2
Washington_DC,drupal,jquery,8
Washington_DC,drupal,html,16
Washington_DC,drupal,asp.net,2
Washington_DC,drupal,python,7
Washington_DC,drupal,sql,7
Washington_DC,drupal,perl,2
Washington_DC,drupal,wordpress,1
Washington_DC,drupal,sharepoint,11
Washington_DC,drupal,json,4
Washington_DC,drupal,c,19
Washington_DC,drupal,php,31
Washington_DC,drupal,ruby,4
Washington_DC,drupal,aws,5
Washington_DC,drupal,.net,19
Washington_DC,drupal,linux,13
Washington_DC,drupal,django,2
Washington_DC,drupal,java,15
Washington_DC,drupal,sas,1
Washington_DC,drupal,lamp,14
Washington_DC,drupal,azure,3
Washington_DC,drupal,css,11
Washington_DC,drupal,cloud,11
Washington_DC,drupal,javascript,20
Washington_DC,drupal,bash,2
Washington_DC,drupal,excel,2
Washington_DC,drupal,c++,2
Washington_DC,swift,hadoop,1
Washington_DC,swift,cassandra,1
Washington_DC,swift,html,1
Washington_DC,swift,python,1
Washington_DC,swift,android,3
Washington_DC,swift,sql,1
Washington_DC,swift,perl,1
Washington_DC,swift,json,2
Washington_DC,swift,c,4
Washington_DC,swift,tableau,1
Washington_DC,swift,ruby,1
Washington_DC,swift,ios,6
Washington_DC,swift,.net,2
Washington_DC,swift,linux,3
Washington_DC,swift,java,3
Washington_DC,swift,css,1
Washington_DC,swift,cloud,3
Washington_DC,swift,javascript,1
Washington_DC,swift,hive,1
Washington_DC,swift,c++,1
Washington_DC,jquery,linux,29
Washington_DC,jquery,react,7
Washington_DC,jquery,html,59
Washington_DC,jquery,sql,46
Washington_DC,jquery,perl,11
Washington_DC,jquery,angularjs,16
Washington_DC,jquery,sharepoint,18
Washington_DC,jquery,json,28
Washington_DC,jquery,d3,7
Washington_DC,jquery,php,12
Washington_DC,jquery,cordova,4
Washington_DC,jquery,.net,32
Washington_DC,jquery,coldfusion,2
Washington_DC,jquery,groovy,2
Washington_DC,jquery,elasticsearch,9
Washington_DC,jquery,hive,4
Washington_DC,jquery,css,51
Washington_DC,jquery,redis,1
Washington_DC,jquery,hadoop,5
Washington_DC,jquery,salesforce,4
Washington_DC,jquery,node.js,2
Washington_DC,jquery,asp.net,19
Washington_DC,jquery,python,19
Washington_DC,jquery,android,4
Washington_DC,jquery,excel,3
Washington_DC,jquery,pig,4
Washington_DC,jquery,mongodb,4
Washington_DC,jquery,c,36
Washington_DC,jquery,ruby,11
Washington_DC,jquery,ios,8
Washington_DC,jquery,typescript,1
Washington_DC,jquery,aws,5
Washington_DC,jquery,javascript,66
Washington_DC,jquery,django,2
Washington_DC,jquery,java,48
Washington_DC,jquery,sas,1
Washington_DC,jquery,lamp,2
Washington_DC,jquery,azure,4
Washington_DC,jquery,cloud,17
Washington_DC,jquery,r,4
Washington_DC,jquery,bash,5
Washington_DC,jquery,powershell,3
Washington_DC,jquery,c++,2
Washington_DC,html,sql,83
Washington_DC,html,perl,13
Washington_DC,html,angularjs,18
Washington_DC,html,excel,6
Washington_DC,html,react,12
Washington_DC,html,coldfusion,4
Washington_DC,html,json,28
Washington_DC,html,tableau,1
Washington_DC,html,php,21
Washington_DC,html,cordova,4
Washington_DC,html,.net,51
Washington_DC,html,linux,44
Washington_DC,html,groovy,2
Washington_DC,html,elasticsearch,3
Washington_DC,html,hive,5
Washington_DC,html,css,85
Washington_DC,html,scala,2
Washington_DC,html,redis,7
Washington_DC,html,hadoop,17
Washington_DC,html,cassandra,1
Washington_DC,html,salesforce,5
Washington_DC,html,rails,4
Washington_DC,html,node.js,5
